Symbol	Description
FTCRTWN	FTSE Taiwan Ric Capped Index
FTCRTWNN	FTSE Taiwan Ric Capped Net Tax Index
FTCRUK	FTSE UK Ric Capped Index
FTCRUKN	FTSE UK Ric Capped Net Tax Index
FTDCUN	FTSE All-World Cyclical
FTDDUN	FTSE Developed Defensive
FTECEN	FTSE Developed Europe Cy
FTEDEN	FTSE Developed Europe De
FTEK	Source Markets Public Limited Company
FTEMCUN	FTSE Emerging Cyclical N
FTEMDUN	FTSE Emerging Defensive
FTEMSLNU	FTSE Emerging Large Cap
FTEMSLU	FTSE Emerging Super Liqu
FTENNASN	FTSE Epra/Nareit North A
FTESLNE	FTSE Eurobloc Large Cap
FTESPSL	FTSE All Cap Spain Super
FTESPSLN	FTSE Spain Super Liquid
FTEU	First Trust Global Funds Public Limited
FTEUCEN	FTSE Eurobloc Cyclical N
FTEUDEN	FTSE Eurobloc Defensive
FTEUSLNE	FTSE Eurobloc Large Cap
FTF	Foresight 4 Vct Plc
FTFX	First Trust Global Funds Public Limited
FTGMIL2X	FTSE Gold Mines 2X Daily Leverage Index
FTGMIL3X	FTSE Gold Mines 3X Daily Leverage Index
FTGMIS1X	FTSE Gold Mines Daily Short Index
FTGMIS2X	FTSE Gold Mines 2X Daily Short Index
FTGMIS3X	FTSE Gold Mines 3X Daily Short Index
FTICEN	FTSE Italy Cyclical Net
FTIDEN	FTSE Italy Defensive Net
FTJPEM	FTSE Emerging Diversifie
FTJPEMN	FTSE Emerging Diversifie
FTJPEU	FTSE Deveudivfactor
FTJPEUN	FTSE Deveudivfct Nt
FTJPGE	FTSE Developed Diversifi
FTJPGEN	FTSE Developed Diversifi
FTJPIN	FTSE Developed Ex North
FTJPINN	FTSE Developed Ex North
FTJPMC	Russell Midcap Diversified Factor Index
FTJPSE	Russell 2000 Diversified Factor Index
FTJPUS	Russell 1000 Diversified Factor Index
FTJSLY	FTSE Japan Large Cap Sup
FTJSLYN	FTSE Japan Large Cap Sup
FTSD10	FTSE Asia Pac Small Cap
FTSD14	FTSE Dev Europe Small CA
FTSV	Foresight Solar Vct Plc
FTSWD	FTSE Shariah Developed Europe Index
FTTCC	FTSE Total China Connect Index
FTTCCN	FTSE Total China Connect Net Tax Index
FTUGAS	Epra/Nareit Asia Index [Usd]
FTUKCGN	FTSE UK Cyclical Net Ind
FTUKDGN	FTSE UK Defensive Net In
FTUKLSNG	FTSE UK Large Cap Super
FTUKMSLG	FTSE UK Mid Cap Super Li
FTUKMSNG	FTSE UK Mid Cap Super Li
FTUKSLSP	FTSE UK Large Cap Super Liquid Expiry Index
FTUSALUT	FTSE US Risk Premium Index Series Noa T
FTUSASUT	FTSE US Risk Premium Index Series Noa T
FTUSDLUT	FTSE US Risk Premium Index Series Divid
FTUSDSUT	FTSE US Risk Premium Index Series Divid
FTUSELUT	FTSE US Risk Premium Index Series Roe L
FTUSESUT	FTSE US Risk Premium Index Series Roe S
FTUSFLUT	FTSE US Risk Premium Index Series Cash
FTUSFSUT	FTSE US Risk Premium Index Series Cash
FTUSILUT	FTSE US Risk Premium Index Series Cash
FTUSISUT	FTSE US Risk Premium Index Series Cash
FTUSLNU	FTSE USA Large Cap Super
FTUSLU	FTSE USA Super Liquid In
FTUSMLUT	FTSE US Risk Premium Index Series Price
FTUSMSUT	FTSE US Risk Premium Index Series Price
FTUSNLUT	FTSE US Risk Premium Index Series Seaso
FTUSNSUT	FTSE US Risk Premium Index Series Seaso
FTUSPLUT	FTSE US Risk Premium Index Series Forwa
FTUSPSUT	FTSE US Risk Premium Index Series Forwa
FTUSSNU	FTSE USA Small Cap Super
FTUSSU	FTSE USA Small Cap Super
FTUSVLUT	FTSE US Risk Premium Index Series Low V
FTUSVSUT	FTSE US Risk Premium Index Series Low V
FTUSWLUT	FTSE US Risk Premium Index Series Forwa
FTUSWSUT	FTSE US Risk Premium Index Series Forwa
FTUSXLUT	FTSE US Risk Premium Index Series Exten
FTUSXSUT	FTSE US Risk Premium Index Series Exten
FTUSYLUT	FTSE US Risk Premium Index Series Cash
FTUSYSUT	FTSE US Risk Premium Index Series Cash
FTUSZLUT	FTSE US Risk Premium Index Series Size
FTUSZSUT	FTSE US Risk Premium Index Series Size
FTV	Foresight Vct Plc
FTXUKSNE	FTSE Developed Europe Ex
FUCICN	FTSE USA Core Infrastructure Capped Net
FUDP	FTSE UK Dividend+ Index
FUDPN	FTSE UK Dividend+ Net Ta
FUL	The Fulham Shore Plc
FUM	Futura Medical Plc
FUQA	Fidelity Ucits Icav
FUSA	Fidelity Ucits Icav
FUSD	Fidelity Ucits Icav
FUSI	Fidelity Ucits Icav
FUSP	Fidelity Ucits Icav
FUSRQVY3	FTSE USA Small Cap Ex Real Estate 2Qual/
FUSSCQV3	FTSE USA Small Cap Qual/Vol/Yield Factor
FUSYQVCF	FTSE USA Yield/Qual/Vol
FUSYQVCN	FTSE USA Qual/Vol/Yield Factor 5% Capped
FUTR	Future Plc
FVTT	FTSE Vietnam Index
FWEG	Go Ucits ETF Solutions P
FWEU	Go Ucits ETF Solutions P
FXC	Ishares Plc
FXGB	First Trust Global Funds Public Limited
FXPO	Ferrexpo Plc
FXRU	Finex Funds Plc
FXTM	FTSE China 50 Mini Index
G06	FTSE Asia Pac Lms Index
G07	FTSE Asia Pac Lms Ex Jap
G08	FTSE Asia Pac Lms Ex Jap
G09	FTSE Asia Pac Lms Ex JP
G10	FTSE Greater China Lms I
G11	FTSE Europe Lms Index
G12	FTSE Europe Lms Ex UK In
G14	FTSE Eurobloc Lms Index
G3E	G3 Exploration Limited
G4M	Gear4Music (Holdings) Pl
GABI	Gcp Asset Backed Income Fund Limited
GACA	General Accident Plc
GACB	General Accident Plc
GAGG	Amundi ETF
GAID	Gail (India) Ld
GAL	Galantas Gold Corporation
GAMA	Gamma Communications Plc
GAN	Gameaccount Network Plc
GASD	Boost Issuer Public Limi
GATC	Gattaca Plc
GAW	Games Workshop Group Plc
GAZ	Jsc Gazprom Neft
GBAU	ETFS Foreign Exchange Limited
GBCA	ETFS Foreign Exchange Limited
GBCH	ETFS Foreign Exchange Limited
GBDV	SSGA SPDR ETFS Europe I
GBG	Gb Group Plc
GBGI	Gbgi Limited
GBJP	ETFS Foreign Exchange Limited
GBNO	ETFS Foreign Exchange Limited
GBNZ	ETFS Foreign Exchange Limited
GBP	Global Petroleum Limited
GBPCORPA	
GBPP	ETFS Foreign Exchange Limited
GBRE	SSGA SPDR ETFS Europe I
GBS	Gold Bullion Securities Ld
GBSK	ETFS Foreign Exchange Limited
GBSP	ETFS Hedged Metal Securi
GBSS	Gold Bullion Securities Ld
GBUR	ETFS Foreign Exchange Limited
GBUS	ETFS Foreign Exchange Limited
GCG	Golden Rock Global Plc
GCL	Geiger Counter Limited
GCM	Gcm Resources Plc
GCP	Gcp Infrastructure Investments Limited
GCS	Geiger Counter Limited
GCVB	SSGA SPDR ETFS Europe II
GD07	FTSE Global Energy
GDGB	Vaneck Vectors Ucits ETFS Plc
GDL	Greka Drilling Limited
GDP	Goldplat Plc
GDPECO	FTSE Emerging Incl China
GDPECON	FTSE Emerging Incl China
GDR	Genedrive Plc
GDWN	Goodwin Plc
GDX	Market Vectors Ucits ETF
GDXJ	Market Vectors Ucits ETF
GE2	Leverage Shares Public Limited Company
GEC	General Electric Company
GEEC	Great Eastern Energy Corporation Limited
GEF	Fundlogic Alternatives P
GEF5	Sga Societe Generale Acc
GEF6	Sga Societe Generale Acc
GEISAC	FTSE Gloabl All Cap Inde
GEMD	Gem Diamonds Limited
GEND	Lyxor Index Fund
GENL	Genel Energy Plc
GEO	Georgian Mining Corporation
GETB	Getbusy Plc
GFA	Vaneck Vectors Ucits ETFS Plc
GFHG	Grand Fortune High Grade Limited
GFIN	Gfinity Plc
GFIR	Global Fixed Income Real
GFM	Griffin Mining Limited
GFRD	Galliford TRY Plc
GFS	G4S Plc
GFTU	Grafton Group Plc
GGOV	Amundi ETF
GGP	Greatland Gold Plc
GGRA	Wisdomtree Issuer Plc
GGRG	Wisdomtree Issuer Plc
GGRP	Wisdomtree Issuer Plc
GHE	Gresham House Plc
GHEW	Gresham House Plc
GHG	Georgia Healthcare Group Plc
GHH	Gooch & Housego Plc
GHS	Gresham House Strategic Plc
GHT	Gresham Computing Plc
GHYS	Ishares Vi Plc (The Comp
GIF	Gulf Investment Fund Plc
GIL5	Multi Units Luxembourg
GILE	Ishares III Plc
GILI	Multi Units France
GILS	Multi Units France
GIN	SSGA SPDR ETFS Europe II
GINC	First Trust Global Funds Public Limited
GINV	Global Invacom Group Lim
GJGB	Vaneck Vectors Ucits ETFS Plc
GKP	Gulf Keystone Petroleum Ltd
GLAB	SSGA SPDR ETFS Europe I Plc
GLAG	SSGA SPDR ETFS Europe I Plc
GLAU	SSGA SPDR ETFS Europe I Plc
GLB	Glanbia Plc
GLBL	SSGA SPDR ETFS Europe I Plc
GLCB	SSGA SPDR ETFS Europe II Plc
GLD	Boost Issuer Public Limi
GLDV	SSGA SPDR ETFS Europe I
GLE	Gleeson [M.J.] Group Plc
GLEN	Glencore Xstrata Plc
GLIF	Greenwich Loan Income Fund Ld
GLIZ	Gli Finance Limited
GLO	Contourglobal Plc
GLPR	Global Ports Investments
GLR	Galileo Resources Plc
GLRE	SSGA SPDR ETFS Europe I
GLTL	SSGA SPDR ETFS Europe I Plc
GLTR	Globaltrans Investment P
GLTS	SSGA SPDR ETFS Europe I Plc
GLTY	SSGA SPDR ETFS Europe I Plc
GLV	Glenveagh Properties Plc
GMAA	Gama Aviation Plc
GMD	Game Digital Plc
GMIN	FTSE Gold Mines Net Tax Index
GMP	Gabelli Merger Plus+ Trust Plc
GMR	Gaming Realms Plc
GMS	Gulf Marine Services Plc
GNC	Greencore Group Plc
GNK	Greene King Plc
GNS	Genus Plc
GOAL	Goals Soccer Centres Plc
GOCO	Gocompare.Com Group Plc
GOG	Go-Ahead Group Plc
GOLD	Randgold Resources Ld
GOO2	Leverage Shares Public Limited Company
GOOD	Good Energy Group Plc
GOR	Gordon Dadds Group Plc
GOVY	SSGA SPDR ETFS Europe I
GPBGI028	FTSE Custom Xinhua Chia
GPCSSA50	FTSE China A50 Shariah I
GPCST001	FTSE Coast Kuwait 40 Ind
GPFF001	FTSE Asfa L/M 200 Tax Ex
GPFF002	FTSE Asfa All-Share L/M/
GPFF003	FTSE Asfa L/M 200 Ex Rei
GPFF004	FTSE Asfa All-Share L/M/
GPH	Global Ports Holding Plc
GPLGHE01	Heitman Prime Real Estate Index
GPM	Golden Prospect Precious Metals Limited
GPNIKK1	FTSE Japan Green Chip 35
GPNYL007	FTSE Germany Unhedged In
GPOR	Great Portland Estates Plc
GPPS005	FTSE Japan Unhedged USD
GPSCW002	FTSE Developed Small Cap
GPSOC001	FTSE 100 Fixed Dividend Yield Equal Weig
GPSS	Golden Prospect Precious Metals Limited
GPSSG239	FTSE Greater China Hkd I
GPTRP006	FTSE Cuspacglhdntind
GPVAN001	FTSE Value-Stocks China
GPVAN013	FTSE Australia High Divi
GPVAN019	FTSE Canada All Cap Oil
GPVAN020	FTSE Canada All Cap Basi
GPVAN021	FTSE Canada All Cap Fina
GPVAN022	FTSE Canada All Cap Real
GPVAN025	FTSE Canada High Dividen
GPVAN044	FTSE Asia Pacific Ex JP
GPVAN045	FTSE Asia Pacific Ex JP
GPVAN090	FTSE All-World Ex US High Dividend Yield
GPVAN112	FTSE Developed Ex North America High Div
GPVAN113	FTSE Developed Ex North America High Div
GPVP002	FTSE Value-Stock China I
GPVP005	FTSE Value Stocks Taiwan
GPVP007	FTSE Value Stocks Korea
GPVP009	FTSE Value-Stocks China
GPVP010	FTSE Value Stocks Asean
GPVPJP	FTSE Value Stocks Japan Index
GRA	Grafenia Plc
GRC	Grc International Group Plc
GRG	Greggs Plc
GRI	Grainger Plc
GRIO	Ground Rents Income Fund Plc
GRIT	Global Resources Investm
GRIW	Ground Rents Income Fund Plc
GRL	Goldstone Resources Limited
GRN	Green REIT Plc
GROW	Draper Esprit Plc
GRP	Greencoat Renewables Plc
GRTB	Guaranty Trust Bank Plc
GS2	Leverage Shares Public Limited Company
GSF	Gore Street Energy Storage Fund Plc
GSK	Glaxosmithkline Plc
GSPX	Ishares Vii Plc
GSS	Genesis Emerging Markets Fund Ld
GTC	Getech Group Plc
GTLY	Gateley (Holdings) Plc
GUN	Gunsynd Plc
GUS	Gusbourne Plc
GVC	Gvc Holdings Plc
GVMH	Grand Vision Media Holdings Plc
GVP	Gabelli Value Plus+ Trus
GWI	Globalworth Real Estate
GWMO	Great Western Mining Corporation Plc
GWUSA	FTSE Gwa US Index
GYG	Gyg Plc
GYM	The Gym Group Plc
H50E	HSBC ETFS Plc
HALO	Halosource Inc.
HAN	Hansa Trust Plc
HANA	Hansa Trust Plc
HAS	Hays Plc
HAST	Henderson Alternative ST
HAT	H&T Group Plc
HAYD	Haydale Graphene Industr
HBRL	HSBC ETFS Plc
HBRN	Hibernia REIT P.L.C.
HCAD	HSBC ETFS Plc
HCAN	HSBC ETFS Plc
HCFT	Highcroft Investments Plc
HCM	Hutchison China Meditech Limited
HDD	Hardide Plc
HDEU	Powershares Glbal Funds Ireland Plc
HDIQ	Ishares II Plc
HDIV	Henderson Diversified Income Limited
HDLG	Powershares Glbal Funds
HDLV	Powershares Glbal Funds
HDLVDEUN	FTSE Developed Europe Ex UK High Dividen
HDLVEMN	FTSE Emerging High Dividend Low Volatili
HDLVTW	FTSE Taiwan High Dividend Low Volatility
HDLVUKN	FTSE UK High Dividend Low Volatility Net
HDT	Holders Technology Plc
HDY	Hardy Oil & Gas Plc
HEAD	Headlam Group Plc
HEAL	Ishares IV Plc
HEAT	ETFS Commodity Securities Limited
HEDDEIV	Wisdomtree Europe Equity Ucits ETF
HEDF	Wisdomtree Issuer Plc
HEDFEIV	Wisdomtree Europe Equity Ucits ETF - EUR
HEDG	Wisdomtree Issuer Plc
HEDJ	Wisdomtree Issuer Plc
HEDJEIV	Wisdomtree Europe Equity
HEDK	Wisdomtree Issuer Plc
HEDP	Wisdomtree Issuer Plc
HEDPEIV	WT Euequcetfgbphine
HEDS	Wisdomtree Issuer Plc
HEFT	Henderson European Focus Trust Plc
HEMO	Hemogenyx Pharmaceuticals Plc
HEWA	HSBC ETFS Plc
HFD	Halfords Group Plc
HFEL	Henderson Far East Income Limited
HFG	Hilton Food Group Plc
HGM	Highland Gold Mining Ld
HGT	Hg Capital Trust Plc
HHI	Henderson High Income Trust Plc
HHPD	Hon Hai Precision Indust
HHV	Hargreave Hale Aim Vct 1 Plc
HICL	Hicl Infrastructure Company Ld
HIDD	HSBC ETFS Plc
HIDR	HSBC ETFS Plc
HIGH	Ishares Plc
HIK	Hikma Pharmaceuticals Plc
HILS	Hill & Smith Holdings Plc
HINT	Henderson International Income Trust Plc
HIX	FTSE Actuaries 350 High Yield
HKLD	Hong Kong Land Holdings Ld
HKOD	HSBC ETFS Plc
HKOR	HSBC ETFS Plc
HL	HARGREAVES LANSDOWN PLC ORD GBP0.004 WI
HLCL	Helical Bar Plc
HLMA	Halma Plc
HLQD	Ishares Plc
HLTG	Multi Units Luxembourg
HLTH	SSGA SPDR ETFS Europe II
HLTW	Multi Units Luxembourg
HMAD	HSBC ETFS Plc
HMAF	HSBC ETFS Plc
HMBR	HSBC ETFS Plc
HMCD	HSBC ETFS Plc
HMCH	HSBC ETFS Plc
HMCX	HSBC ETFS Plc
HMED	HSBC ETFS Plc
HMEF	HSBC ETFS Plc
HMEM	HSBC ETFS Plc
HMEU	HSBC ETFS Plc
HMEX	HSBC ETFS Plc
HMFD	HSBC ETFS Plc
HMFE	HSBC ETFS Plc
HMI	Harvest Minerals Limited
HMJD	HSBC ETFS Plc
HMJP	HSBC ETFS Plc
HMLA	HSBC ETFS Plc
HMLD	HSBC ETFS Plc
HMLH	Hml Holdings Plc
HMSF	Highbridge Multi-Strategy Fund Limited
HMSG	Hms Hydraulic  Machines
HMSO	Hammerson Plc
HMUD	HSBC ETFS Plc
HMUS	HSBC ETFS Plc
HMWD	HSBC ETFS Plc
HMWO	HSBC ETFS Plc
HMXD	HSBC ETFS Plc
HMXJ	HSBC ETFS Plc
HMYD	HSBC ETFS Plc
HMYR	HSBC ETFS Plc
HNE	Henderson Eurotrust Plc
HNR	Highlands Natural Resour
HNT	Huntsworth Plc
HOC	Hochschild Mining Plc
HOGF	ETFS Commodity Securities Limited
HOGS	ETFS Commodity Securities Limited
HON	Honeywell International Incorporated
HONY	Honeycomb Investment Trust Plc
HOT	Henderson Opportunites Trust Plc
HOTC	Hotel Chocolat Group Plc
HPAC	Hermes Pacific Investmen
HPRD	HSBC ETFS Plc
HPRO	HSBC ETFS Plc
HRG	Hogg Robinson Group Plc
HRI	Herald Investment Trust Plc
HRN	Hornby Plc
HRUB	HSBC ETFS Plc
HRUD	HSBC ETFS Plc
HSBA	HSBC Holdings Plc
HSBK	Jsc Halyk Bank
HSD	Hansard Global Plc
HSL	Henderson Smaller Companies Investment T
HSM	Heath [Samuel] & Sons Plc
HSP	Hargreaves Services Plc
HSPD	HSBC ETFS Plc
HSPX	HSBC ETFS Plc
HSS	Hss Hire Group Plc
HSTG	Hastings Group Holdings Plc
HSTN	Hansteen Holdings Plc
HSV	Homeserve Plc
HSW	Hostelworld Group Plc
HSX	Hiscox Ltd
HTG	Hunting Plc
HTOP	Retail Charity Bonds Plc
HTRD	HSBC ETFS Plc
HTRY	HSBC ETFS Plc
HTWD	HSBC ETFS Plc
HTWN	HSBC ETFS Plc
HUKX	HSBC ETFS Plc
HUM	Hummingbird Resources Plc
HUNT	Hunters Property Plc
HUR	Hurricane Energy Plc
HUW	Hampden Underwriting Plc
HVN	Harvey Nash Group Plc
HVO	Hvivo Plc
HVPE	Harbourvest Global Private Equity Limite
HVT	Heavitree Brewery Plc
HW	Harwood Wealth Management
HWDN	Howden Joinery Group Plc
HWG	Harworth Group Plc
HWSL	Hadrian's Wall Secured Investments Limit
HWWA	HSBC ETFS Plc
HWWD	HSBC ETFS Plc
HYDG	Hydrogen Group Plc
HYDR	Jsc Rushydro
HYEA	Ishares Plc
HYFA	Powershares Glbal Funds Ireland Plc
HYG	Hygea Vct Plc
HYGU	Ishares Plc
HYLA	Ishares Plc
HYLD	Ishares Plc
HYNS	Haynes Publishing Group Plc
HYR	Hydrodec Group Plc
HYST	Lyxor Index Fund
HYUD	Hyundai Motor Company
HZAD	HSBC ETFS Plc
HZAR	HSBC ETFS Plc
HZD	Horizon Discovery Group
HZM	Horizonte Minerals Plc
I3E	I3 Energy Plc
IAAA	Ishares Vi Plc (The Comp
IAEX	Ishares Plc
IAG	International Consolidated Airlines Grou
IAPD	Ishares Plc
IASH	Ishares IV Plc
IASP	Ishares II Plc
IAT	Invesco Asia Trust Plc
IAUP	Ishares V Public Limited Company
IAUS	Ishares III Plc
IBC1	Ishares Plc
IBCI	Ishares Plc
IBCX	Ishares Plc
IBGE	Ishares III Plc
IBGL	Ishares II Plc
IBGM	Ishares II Plc
IBGS	Ishares Plc
IBGX	Ishares II Plc
IBGY	Ishares III Plc
IBGZ	Ishares III Plc
IBM	International Business Machines Corporat
IBPO	Ienergizer Ld
IBST	Ibstock Plc
IBT	International Biotechnology Trust Plc
IBTA	Ishares Plc
IBTE	Ishares Plc
IBTG	Ishares Plc
IBTL	Ishares IV Plc
IBTM	Ishares II Plc
IBTS	Ishares Plc
IBZL	Ishares Plc
ICBU	Ishares III Plc
ICDU	Ishares V Public Limited Company
ICG2	Intermediate Capital Gro
ICG3	Intermediate Capital Gro
ICGC	Irish Continental Group Plc
ICGT	Icg Enterprise Trust Plc
ICOM	Ishares Vi Plc
ICOV	Ishares III Plc
ICOW	Pacer Developed Markets International CA
ICP	Intermediate Capital Group Plc
ICSU	Ishares V Public Limited Company
IDAP	Ishares Plc
IDAR	Ishares II Plc
IDBT	Ishares Plc
IDBZ	Ishares Plc
IDE	Ide Group Holdings Plc
IDEA	Ideagen Plc
IDEE	Ishares Plc
IDEM	Ishares Plc
IDEU	Ishares V Public Limited Company
IDFF	Ishares Plc
IDFX	Ishares Plc
IDH	Immunodiagnostic Systems Holdings Plc
IDHC	Integrated Diagnostics H
IDIN	Ishares II Plc
IDJG	Ishares Plc
IDJP	Ishares III Plc
IDJV	Ishares Plc
IDKO	Ishares Plc
IDNA	Ishares Plc
IDOX	Idox Plc
IDP	Innovaderma Plc
IDP6	Ishares III Plc
IDPE	Ishares II Plc
IDTK	Ishares II Plc
IDTL	Ishares IV Plc
IDTM	Ishares II Plc
IDTP	Ishares II Plc
IDTW	Ishares Plc
IDUP	Ishares II Plc
IDUS	Ishares Plc
IDVY	Ishares Plc
IDWP	Ishares II Plc
IDWR	Ishares Plc
IE15	Ishares III Plc
IEAA	Ishares III Plc
IEAC	Ishares III Plc
IEAG	Ishares III Plc
IEAH	Ishares III Plc
IEBB	Ishares III Plc
IEBC	Ishares III Plc
IEDL	Ishares IV Plc
IEDY	Ishares V Public Limited Company
IEEM	Ishares Plc
IEER	Ishares Plc
IEEU	Ishares IV Plc
IEFM	Ishares IV Plc
IEFQ	Ishares IV Plc
IEFS	Ishares IV Plc
IEFV	Ishares IV Plc
IEGA	Ishares III Plc
IEGE	Ishares III Plc
IEGL	Ishares II Plc
IEGM	Ishares II Plc
IEGOV01	FTSE Ireland Government
IEGS	Ishares Plc
IEGX	Ishares II Plc
IEGY	Ishares III Plc
IEGZ	Ishares III Plc
IEM	Impax Environmental Markets Plc
IEMA	Ishares III Plc
IEMB	Ishares II Plc
IEMD	Ishares IV Plc
IEMI	Ishares II Plc
IEML	Ishares III Plc
IEMO	Ishares IV Plc
IEMS	Ishares III Plc
IEMU	Ishares Vii Plc
IEQU	Ishares IV Plc
IESE	Ishares II Plc
IESG	Ishares II Plc
IESP	Ishares V Public Limited Company
IESU	Ishares V Public Limited Company
IESZ	Ishares IV Plc
IEUR	Ishares Plc
IEUT	Ishares Plc
IEUX	Ishares Plc
IEVL	Ishares IV Plc
IEX5	Ishares III Plc
IEXF	Ishares III Plc
IFFF	Ishares Plc
IFP	Ifg Group Plc
IFRB	Ishares V Public Limited Company
IFRE	Ishares IV Plc
IFSD	Ishares IV Plc
IFSE	Ishares IV Plc
IFSU	Ishares IV Plc
IFSW	Ishares IV Plc
IGAA	Ishares III Plc
IGAS	Igas Energy Plc
IGC	India Capital Growth Fund Limited
IGE	Image Scan Holdings Plc
IGEA	Ishares III Plc
IGG	Ig Group Holdings Plc
IGHY	Ishares Plc
IGIL	Ishares III Plc
IGLA	Ishares III Plc
IGLH	Ishares III Plc
IGLN	Ishares Physical Metals Plc
IGLO	Ishares III Plc
IGLS	Ishares III Plc
IGLT	Ishares II Plc
IGP	Intercede Group Plc
IGR	International Greetings Plc
IGSD	Ishares IV Plc
IGSG	Ishares II Plc
IGSU	Ishares II Plc
IGUS	Ishares V Public Limited Company
IGV	Income & Growth Vct [The] Plc
IGWD	Ishares V Public Limited Company
IH2O	Ishares II Plc
IHC	Inspiration Healthcare G
IHCU	Ishares V Public Limited Company
IHG	Intercontinental Hotels Group Plc
IHHG	Ishares II Plc
IHP	Integrafin Holdings Plc
IHR	Impact Healthcare REIT Plc
IHYA	Ishares II Plc
IHYE	Ishares II Plc
IHYG	Ishares Plc
IHYU	Ishares II Plc
III	3I Group Plc
IIND	Ishares IV Plc
IIP	Infrastructure India Plc
IISU	Ishares V Public Limited Company
IIT	Independent Investment Trust Plc
IITB	Ishares V Public Limited Company
IITU	Ishares V Public Limited Company
IJPA	Ishares III Plc
IJPD	Ishares Plc
IJPE	Ishares MSCI Japan EUR Hedged
IJPH	Ishares V Public Limited Company
IJPN	Ishares Plc
IJPU	Ishares Plc
IKA	Ilika Plc
IKOR	Ishares Plc
IL0A	Permanent Tsb Group Hold
IMB	Imperial Brands
IMBA	Ishares IV Plc
IMBS	Ishares IV Plc
IME	Immedia Group Plc
IMEA	Ishares III Plc
IMEU	Ishares II Plc
IMI	IMI Plc
IMIB	Ishares II Plc
IMID	SSGA SPDR ETFS Europe I Plc
IMM	Immupharma Plc
IMMO	Immotion Group Plc
IMO	Imimobile Plc
IMSU	Ishares V Public Limited Company
IMTK	Imaginatik Plc
IMV	Ishares Vi Plc (The Comp
IMVU	Ishares Vi Plc (The Company)
INAA	Ishares Plc
INCH	Inchcape Plc
IND	Indigovision Group Plc
INDI	Indus Gas Limited
INDL	Multi Units France
INDV	Indivior Plc
INDW	Multi Units Luxembourg
INF	Informa Plc
INFA	Infrastrata Plc
INFG	Multi Units Luxembourg
INFL	Multi Units Luxembourg
INFR	Ishares II Plc
INFU	Multi Units Luxembourg
ING	Ingenta Plc
INL	Inland Homes Plc
INLZ	Inland Zdp Plc
INM	Independent News & Media Plc
INPP	International Public Partnerships Ld
INRG	Ishares II Plc
INRL	Lyxor International Asse
INRU	Lyxor International Asse
INS	Instem Plc
INSE	Inspired Energy Plc
INSP	Inspirit Energy Holdings
INT2	Leverage Shares Public Limited Company
INTU	Intu Properties Plc
INUG	Multi Units Luxembourg
INV	Investment Company Plc
INVP	Investec Plc
INVR	Investec Plc
INX	I-Nexus Global Plc
INXG	Ishares II Plc
IOF	Iofina Plc
IOG	Independent Oil & Gas Pl
IOGP	Ishares V Public Limited Company
IOM	Iomart Group Plc
IPDM	Ishares Physical Metals Plc
IPE	Invesco Perpetual Enhanc
IPEL	Impellam Group Plc
IPF	International Personal Finance Plc
IPLT	Ishares Physical Metals Plc
IPO	Ip Group Plc
IPOL	Ishares V Public Limited Company
IPOS	FTSE Renaissance US IPO Index
IPOSAP	FTSE Renaissance Asia Pacific Ex Japan I
IPOSC	FTSE Renaissance US IPO Capped Index
IPOSCN	FTSE Renaissance Canada IPO Index
IPOSE	FTSE Renaissance EMEA IPO Index
IPOSEC	FTSE Renaissance EMEA IPO Capped Index
IPOSEM	FTSE Renaissance Emerging Markets IPO
IPOSG	FTSE Renaissance Global IPO Index
IPOSGC	FTSE Renaissance Global IPO Capped Index
IPOSHKT	FTSE Renaissance Hong Kong/China Top IPO
IPOSLM	FTSE Renaissance Latin America IPO Index
IPOSNA	FTSE Renaissance North America IPO Index
IPOST	FTSE Renaissance US IPO Investable Index
IPOSXJ	FTSE Renaissance Global Ex Japan IPO Ind
IPOSXU	FTSE Renaissance Global Ex US IPO Index
IPOUSA	Renaissance IPO Index
IPOXUS	Ipox US Index
IPOXUSN	Ipox US Net Return Index
IPRP	Ishares Plc
IPRV	Ishares II Plc
IPU	Invesco Perpetual UK Smaller Companies I
IPX	Impax Asset Management Group Plc
IPXJ	Ishares III Plc
IQE	Iqe Plc
IRCP	Ishares V Public Limited
IRON	Ironveld Plc
IRR	Ironridge Resources Limi
IRSA	Ishares III Plc
IRV	Interserve Plc
IS15	Ishares Plc
ISAC	Ishares V Public Limited Company
ISAG	Ishares V Public Limited Company
ISAT	Inmarsat Plc
ISDE	Ishares II Plc
ISDU	Ishares II Plc
ISDW	Ishares II Plc
ISEQ	Wisdomtree Issuer Plc
ISEU	Ishares II Plc
ISF	Ishares Plc
ISFD	Ishares Plc
ISFE	Ishares II Plc
ISFR	Ishares IV Plc
ISFU	Ishares Plc
ISJP	Ishares III Plc
ISLN	Ishares Physical Metals Plc
ISP6	Ishares III Plc
ISPY	Go Ucits ETF Solutions Plc
ISQE	Wisdomtree Issuer Plc
ISRL	Ishares IV Plc
ISUS	Ishares II Plc
ISWD	Ishares II Plc
ISX5	Ishares Vii Plc
ISXF	Ishares III Plc
ITBL	Boost Issuer Public Limited Company
ITE	Ite Group Plc
ITEC	SSGA SPDR ETFS Europe II
ITEF	Ite Group Plc
ITEH	Ishares V Public Limited Company
ITEN	Ite Group Plc
ITGH	Ishares V Public Limited Company
ITGOVP01	FTSE Italy Government To
ITKY	Ishares II Plc
ITM	Itm Power Plc
